72800,291103159013,증심천로,Jeungsimcheon-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72801,291103159013,증심천로,Jeungsimcheon-ro,1,광주광역시,Gwangju,동구,Dong-gu,운림동,Ullim-dong,1,121.0,0,,,,
72802,291103159013,증심천로,Jeungsimcheon-ro,2,광주광역시,Gwangju,동구,Dong-gu,학동,Hak-dong,1,122.0,0,,,,
72803,291103159014,지산로,Jisan-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72804,291103159014,지산로,Jisan-ro,1,광주광역시,Gwangju,동구,Dong-gu,지산동,Jisan-dong,1,111.0,0,,,,
72805,291103159014,지산로,Jisan-ro,2,광주광역시,Gwangju,동구,Dong-gu,서석동,Seoseok-dong,1,118.0,0,,,,
72806,291103159015,지원로,Jiwon-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72807,291103159015,지원로,Jiwon-ro,1,광주광역시,Gwangju,동구,Dong-gu,소태동,Sotae-dong,1,119.0,0,,,,
72808,291103159016,지호로,Jiho-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72809,291103159016,지호로,Jiho-ro,1,광주광역시,Gwangju,동구,Dong-gu,동명동,Dongmyeong-dong,1,108.0,0,,,,
72810,291103159016,지호로,Jiho-ro,2,광주광역시,Gwangju,동구,Dong-gu,산수동,Sansu-dong,1,110.0,0,,,,
72811,291103159016,지호로,Jiho-ro,3,광주광역시,Gwangju,동구,Dong-gu,지산동,Jisan-dong,1,111.0,0,,,,
72812,291103159017,학소로,Hakso-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72813,291103159017,학소로,Hakso-ro,1,광주광역시,Gwangju,동구,Dong-gu,소태동,Sotae-dong,1,119.0,0,,,,
72814,291103159017,학소로,Hakso-ro,2,광주광역시,Gwangju,동구,Dong-gu,학동,Hak-dong,1,122.0,0,,,,
72815,291103160059,2순환로,2sunhwan-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72816,291103160059,2순환로,2sunhwan-ro,1,광주광역시,Gwangju,동구,Dong-gu,소태동,Sotae-dong,1,119.0,0,,,,
72817,291103160059,2순환로,2sunhwan-ro,2,광주광역시,Gwangju,동구,Dong-gu,지산동,Jisan-dong,1,111.0,0,,,,
72818,291103161028,용대로,Yongdae-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72819,291103162070,참판로,Champan-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72820,291103162070,참판로,Champan-ro,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72821,291103162070,참판로,Champan-ro,2,광주광역시,Gwangju,동구,Dong-gu,동명동,Dongmyeong-dong,1,108.0,0,,,,
72822,291103162070,참판로,Champan-ro,3,광주광역시,Gwangju,동구,Dong-gu,산수동,Sansu-dong,1,110.0,0,,,,
72823,291103162072,밤실로,Bamsil-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
